1.000000000000000000e+00 1.015873015873015817e+00 1.047619047619047450e+00 1.079365079365079305e+00 1.111111111111111160e+00 1.142857142857142794e+00 1.174603174603174427e+00 1.206349206349206282e+00 1.238095238095238138e+00 1.301587301587301404e+00 1.333333333333333259e+00 1.365079365079365115e+00 1.428571428571428381e+00 1.460317460317460236e+00 1.523809523809523725e+00
0.000000000000000000e+00 8.163265306122448328e-02 1.224489795918367319e-01 1.632653061224489666e-01 1.836734693877550839e-01 2.040816326530612013e-01 2.244897959183673186e-01 2.448979591836734637e-01 2.653061224489795533e-01 2.857142857142856984e-01 3.061224489795917880e-01 3.265306122448979331e-01 3.469387755102040782e-01 3.673469387755101678e-01 3.877551020408163129e-01
